,root,triad,bass,fingering
1676,E,maj,none,"[(0, 0), (0, 0), (1, 1), (2, 3), (2, 2), (-1, -1)]"
1677,E,maj,none,"[(4, 2), (5, 3), (4, 1), (-1, -1), (-1, -1), (0, 0)]"
1678,E,maj,none,"[(0, 1), (0, 1), (1, 2), (-1, -1), (-1, -1), (-1, -1)]"
1679,E,maj,none,"[(0, 0), (0, 0), (1, 1), (2, 3), (2, 2), (4, 4)]"
1680,E,maj,none,"[(-1, -1), (-1, -1), (-1, -1), (-1, -1), (7, 4), (4, 1)]"
1681,E,11,none,"[(2, 1), (3, 2), (2, 1), (2, 1), (2, 1), (0, 0)]"
1682,E,11,none,"[(7, 1), (7, 1), (7, 1), (7, 1), (7, 1), (0, 0)]"
1683,E,11,none,"[(0, 0), (10, 1), (11, 2), (0, 3), (-1, -1), (0, 0)]"
1684,E,maj9,none,"[(2, 4), (0, 0), (1, 2), (1, 1), (2, 3), (0, 0)]"
1685,E,maj9,none,"[(4, 1), (4, 1), (4, 1), (4, 1), (7, 4), (0, 0)]"
1686,E,maj9,none,"[(0, 0), (7, 3), (8, 4), (6, 1), (7, 2), (0, 0)]"
1687,E,maj9,none,"[(-1, -1), (7, 3), (8, 4), (6, 1), (7, 2), (0, 0)]"
1688,E,maj9,none,"[(0, 0), (0, 0), (8, 2), (9, 4), (9, 3), (0, 0)]"
1689,E,sus2,none,"[(2, 1), (5, 4), (4, 3), (2, 1), (-1, -1), (-1, -1)]"
1690,E,sus2,none,"[(2, 1), (5, 4), (4, 3), (2, 1), (2, 1), (0, 0)]"
1691,E,sus2,none,"[(7, 1), (7, 1), (9, 4), (9, 3), (7, 1), (7, 1)]"
1692,E,m11,none,"[(-1, -1), (10, 1), (0, 4), (0, 3), (-1, -1), (0, 2)]"
1693,E,m11,none,"[(-1, -1), (8, 2), (7, 1), (7, 1), (7, 1), (-1, -1)]"
1694,E,m11,none,"[(-1, -1), (7, 1), (7, 1), (7, 1), (7, 1), (-1, -1)]"
1695,E,m11,none,"[(5, 1), (8, 4), (7, 3), (-1, -1), (7, 2), (-1, -1)]"
1696,E,m11,none,"[(7, 1), (8, 2), (7, 1), (7, 1), (7, 1), (0, 0)]"
1697,E,m11,none,"[(5, 1), (7, 4), (7, 3), (5, 1), (7, 2), (-1, -1)]"
1698,E,m11,none,"[(2, 4), (0, 1), (2, 3), (2, 2), (-1, -1), (0, 0)]"
1699,E,m11,none,"[(5, 4), (3, 2), (0, 0), (4, 3), (2, 1), (0, 0)]"
1700,E,m11,none,"[(0, 0), (0, 0), (0, 0), (7, 1), (9, 3), (0, 0)]"
1701,E,m11,none,"[(-1, -1), (-1, -1), (0, 0), (7, 4), (5, 1), (0, 0)]"
1702,E,m11,none,"[(2, 1), (3, 2), (2, 1), (-1, -1), (-1, -1), (0, 0)]"
1703,E,add9,none,"[(0, 0), (0, 0), (1, 1), (4, 4), (2, 2), (0, 0)]"
1704,E,m,none,"[(0, 0), (0, 0), (0, 0), (2, 3), (2, 2), (0, 0)]"
1705,E,m,none,"[(3, 1), (5, 4), (4, 2), (5, 3), (-1, -1), (0, 0)]"
1706,E,m,none,"[(7, 1), (8, 2), (9, 4), (9, 3), (7, 1), (0, 0)]"
1707,E,m,none,"[(3, 1), (5, 4), (4, 2), (5, 3), (-1, -1), (-1, -1)]"
1708,E,m,none,"[(7, 1), (8, 2), (9, 4), (9, 3), (7, 1), (-1, -1)]"
1709,E,m,none,"[(-1, -1), (-1, -1), (0, 0), (2, 3), (2, 2), (0, 0)]"
1710,E,m,none,"[(7, 1), (8, 2), (-1, -1), (-1, -1), (-1, -1), (0, 0)]"
1711,E,m,none,"[(7, 1), (8, 2), (9, 3), (-1, -1), (-1, -1), (-1, -1)]"
1712,E,m,none,"[(-1, -1), (-1, -1), (-1, -1), (5, 1), (7, 3), (-1, -1)]"
1713,E,m,none,"[(-1, -1), (5, 4), (4, 2), (5, 3), (2, 1), (-1, -1)]"
1714,E,m,none,"[(7, 1), (8, 2), (9, 4), (9, 3), (-1, -1), (-1, -1)]"
1715,E,m,none,"[(-1, -1), (8, 4), (0, 0), (-1, -1), (7, 2), (-1, -1)]"
1716,E,m,none,"[(0, 0), (0, 0), (0, 0), (5, 4), (2, 1), (0, 0)]"
1717,E,m,none,"[(0, 0), (0, 0), (0, 0), (2, 2), (-1, -1), (-1, -1)]"
1718,E,m,none,"[(0, 0), (0, 0), (0, 0), (-1, -1), (-1, -1), (-1, -1)]"
1719,E,m,none,"[(0, 0), (5, 3), (4, 1), (5, 2), (-1, -1), (-1, -1)]"
1720,E,m,none,"[(3, 4), (0, 0), (0, 0), (2, 3), (2, 2), (0, 0)]"
1721,E,m,none,"[(0, 0), (0, 0), (0, 0), (2, 3), (2, 2), (3, 4)]"
1722,E,m,none,"[(7, 1), (8, 2), (9, 4), (9, 3), (7, 1), (7, 1)]"
1723,E,7b5,none,"[(0, 0), (-1, -1), (1, 2), (0, 0), (1, 1), (0, 0)]"
1724,E,7b5,none,"[(-1, -1), (9, 3), (7, 1), (8, 2), (7, 1), (0, 0)]"
1725,E,7b5,none,"[(0, 3), (11, 1), (1, 4), (0, 2), (-1, -1), (0, 0)]"
1726,E,m7,none,"[(0, 0), (3, 4), (0, 0), (0, 0), (2, 2), (0, 0)]"
1727,E,m7,none,"[(0, 0), (3, 1), (4, 2), (5, 3), (-1, -1), (0, 0)]"
1728,E,m7,none,"[(7, 1), (8, 2), (7, 1), (9, 3), (7, 1), (0, 0)]"
1729,E,m7,none,"[(0, 0), (0, 0), (0, 0), (0, 0), (2, 2), (0, 0)]"
1730,E,m7,none,"[(0, 0), (3, 4), (0, 0), (2, 2), (2, 1), (0, 0)]"
1731,E,m7,none,"[(3, 4), (3, 3), (0, 0), (2, 1), (-1, -1), (-1, -1)]"
1732,E,m7,none,"[(-1, -1), (-1, -1), (0, 3), (0, 3), (-1, -1), (0, 2)]"
1733,E,m7,none,"[(-1, -1), (0, 3), (0, 3), (0, 3), (-1, -1), (0, 2)]"
1734,E,m7,none,"[(-1, -1), (-1, -1), (7, 3), (5, 1), (7, 2), (-1, -1)]"
1735,E,m7,none,"[(-1, -1), (8, 4), (7, 3), (5, 1), (7, 2), (-1, -1)]"
1736,E,m7,none,"[(0, 3), (0, 3), (0, 3), (0, 3), (-1, -1), (0, 2)]"
1737,E,m7,none,"[(0, 1), (0, 1), (0, 1), (0, 1), (2, 3), (0, 1)]"
1738,E,m7,none,"[(7, 1), (8, 2), (7, 1), (9, 3), (7, 1), (-1, -1)]"
1739,E,m7,none,"[(-1, -1), (8, 4), (7, 3), (-1, -1), (7, 2), (-1, -1)]"
1740,E,m7,none,"[(0, 1), (0, 1), (0, 1), (0, 1), (-1, -1), (-1, -1)]"
1741,E,m7,none,"[(3, 2), (3, 2), (4, 3), (2, 1), (-1, -1), (-1, -1)]"
1742,E,m7,none,"[(3, 4), (3, 3), (0, 0), (0, 0), (2, 1), (0, 0)]"
1743,E,m7,none,"[(7, 2), (8, 3), (7, 1), (-1, -1), (-1, -1), (0, 0)]"
1744,E,m7,none,"[(0, 0), (3, 4), (0, 0), (2, 2), (-1, -1), (-1, -1)]"
1745,E,m7,none,"[(7, 4), (5, 1), (7, 3), (5, 1), (-1, -1), (-1, -1)]"
1746,E,m7,none,"[(-1, -1), (3, 3), (4, 4), (2, 1), (-1, -1), (3, 2)]"
1747,E,dim,none,"[(0, 0), (-1, -1), (0, 0), (2, 3), (1, 1), (0, 0)]"
1748,E,dim,none,"[(3, 3), (5, 4), (3, 2), (2, 1), (-1, -1), (-1, -1)]"
1749,E,dim,none,"[(-1, -1), (8, 3), (9, 4), (8, 2), (7, 1), (-1, -1)]"
1750,E,dim,none,"[(-1, -1), (5, 4), (3, 1), (5, 3), (-1, -1), (-1, -1)]"
1751,E,dim,none,"[(-1, -1), (-1, -1), (-1, -1), (5, 1), (7, 3), (-1, -1)]"
1752,E,dim,none,"[(-1, -1), (-1, -1), (-1, -1), (2, 2), (1, 1), (0, 0)]"
1753,E,dim,none,"[(-1, -1), (-1, -1), (9, 3), (8, 2), (7, 1), (-1, -1)]"
1754,E,6,none,"[(0, 0), (2, 4), (1, 1), (2, 3), (2, 2), (0, 0)]"
1755,E,6,none,"[(-1, -1), (5, 1), (6, 3), (6, 2), (7, 4), (-1, -1)]"
1756,E,6,none,"[(9, 3), (9, 3), (9, 3), (9, 3), (7, 1), (-1, -1)]"
1757,E,6,none,"[(-1, -1), (-1, -1), (-1, -1), (11, 4), (7, 1), (-1, -1)]"
1758,E,6,none,"[(-1, -1), (-1, -1), (-1, -1), (-1, -1), (4, 3), (0, 0)]"
1759,E,6,none,"[(-1, -1), (2, 4), (1, 1), (2, 3), (2, 2), (0, 0)]"
1760,E,6,none,"[(9, 3), (9, 3), (9, 3), (9, 3), (-1, -1), (0, 0)]"
1761,E,6,none,"[(0, 1), (2, 4), (1, 2), (2, 3), (-1, -1), (-1, -1)]"
1762,E,6,none,"[(9, 3), (9, 3), (9, 3), (9, 3), (-1, -1), (-1, -1)]"
1763,E,7sus4,none,"[(0, 0), (0, 0), (2, 3), (0, 0), (2, 2), (0, 0)]"
1764,E,7sus4,none,"[(5, 4), (3, 2), (4, 3), (2, 1), (-1, -1), (0, 0)]"
1765,E,7sus4,none,"[(7, 1), (10, 4), (7, 1), (9, 3), (7, 1), (0, 0)]"
1766,E,maj7,none,"[(0, 0), (0, 0), (1, 2), (1, 1), (2, 3), (0, 0)]"
1767,E,maj7,none,"[(4, 1), (4, 1), (4, 1), (6, 3), (7, 4), (0, 0)]"
1768,E,maj7,none,"[(7, 1), (9, 4), (8, 2), (9, 3), (7, 1), (0, 0)]"
1769,E,maj7,none,"[(-1, -1), (9, 4), (8, 2), (9, 3), (7, 1), (-1, -1)]"
1770,E,maj7,none,"[(0, 0), (0, 0), (8, 2), (9, 3), (-1, -1), (0, 0)]"
1771,E,maj7,none,"[(0, 0), (0, 0), (9, 4), (9, 3), (6, 1), (0, 0)]"
1772,E,maj7,none,"[(4, 4), (4, 4), (4, 4), (2, 1), (2, 1), (-1, -1)]"
1773,E,maj7,none,"[(7, 1), (9, 4), (8, 2), (9, 3), (7, 1), (-1, -1)]"
1774,E,5,none,"[(-1, -1), (-1, -1), (-1, -1), (9, 3), (7, 1), (-1, -1)]"
1775,E,5,none,"[(-1, -1), (-1, -1), (-1, -1), (-1, -1), (2, 3), (0, 1)]"
1776,E,5,none,"[(-1, -1), (-1, -1), (9, 4), (9, 3), (7, 1), (-1, -1)]"
1777,E,5,none,"[(-1, -1), (-1, -1), (-1, -1), (-1, -1), (2, 2), (0, 0)]"
1778,E,5,none,"[(0, 0), (0, 0), (-1, -1), (2, 3), (2, 2), (0, 0)]"
1779,E,5,none,"[(-1, -1), (-1, -1), (-1, -1), (2, 2), (2, 2), (0, 0)]"
1780,E,5,none,"[(0, 0), (0, 0), (9, 4), (9, 3), (7, 1), (0, 0)]"
1781,E,5,none,"[(-1, -1), (-1, -1), (9, 4), (9, 3), (7, 1), (0, 0)]"
1782,E,5,none,"[(-1, -1), (5, 4), (4, 3), (2, 1), (2, 1), (0, 0)]"
1783,E,5,none,"[(-1, -1), (-1, -1), (9, 1), (9, 1), (-1, -1), (-1, -1)]"
1784,E,5,none,"[(-1, -1), (5, 4), (4, 3), (2, 1), (-1, -1), (-1, -1)]"
1785,E,5,none,"[(-1, -1), (-1, -1), (-1, -1), (9, 3), (7, 1), (0, 0)]"
1786,E,5,none,"[(-1, -1), (-1, -1), (-1, -1), (2, 4), (2, 3), (0, 1)]"
1787,E,5,none,"[(-1, -1), (-1, -1), (-1, -1), (9, 3), (7, 1), (7, 1)]"
1788,E,7(#11),none,"[(-1, -1), (-1, -1), (7, 1), (8, 3), (7, 1), (-1, -1)]"
1789,E,7(#11),none,"[(10, 2), (11, 3), (9, 1), (-1, -1), (-1, -1), (-1, -1)]"
1790,E,m6,none,"[(0, 0), (2, 4), (0, 0), (2, 3), (2, 2), (0, 0)]"
1791,E,m6,none,"[(-1, -1), (5, 1), (6, 2), (5, 1), (7, 3), (0, 0)]"
1792,E,m6,none,"[(9, 4), (8, 2), (9, 3), (-1, -1), (7, 1), (0, 0)]"
1793,E,m6/9,none,"[(0, 0), (2, 2), (0, 0), (4, 4), (2, 1), (0, 0)]"
1794,E,7(b9),none,"[(1, 2), (0, 0), (1, 1), (0, 0), (-1, -1), (0, 0)]"
1795,E,7(b9),none,"[(-1, -1), (6, 1), (7, 3), (6, 1), (7, 2), (0, 0)]"
1796,E,7(b9),none,"[(0, 0), (0, 0), (10, 1), (0, 3), (11, 2), (0, 0)]"
1797,E,7(b9),none,"[(-1, -1), (6, 1), (7, 3), (6, 1), (7, 2), (-1, -1)]"
1798,E,7(b9),none,"[(0, 0), (0, 4), (10, 1), (0, 3), (11, 2), (0, 0)]"
1799,E,7(b9),none,"[(-1, -1), (6, 2), (7, 3), (6, 1), (-1, -1), (0, 0)]"
1800,E,m9,none,"[(2, 3), (3, 4), (0, 0), (2, 2), (2, 1), (0, 0)]"
1801,E,m9,none,"[(0, 0), (7, 4), (7, 3), (5, 1), (7, 2), (0, 0)]"
1802,E,m9,none,"[(0, 0), (0, 4), (11, 2), (0, 3), (10, 1), (0, 0)]"
1803,E,m9,none,"[(2, 3), (0, 0), (0, 0), (0, 0), (2, 1), (0, 0)]"
1804,E,m9,none,"[(-1, -1), (7, 4), (7, 3), (5, 1), (7, 2), (-1, -1)]"
1805,E,m9,none,"[(0, 0), (0, 0), (11, 2), (0, 3), (10, 1), (0, 0)]"
1806,E,m9,none,"[(0, 0), (3, 2), (0, 0), (4, 3), (2, 1), (0, 0)]"
1807,E,13(b9),none,"[(1, 2), (2, 3), (1, 1), (-1, -1), (-1, -1), (0, 0)]"
1808,E,sus4,none,"[(0, 0), (0, 0), (2, 3), (2, 2), (2, 1), (0, 0)]"
1809,E,sus4,none,"[(0, 0), (5, 2), (4, 1), (7, 4), (7, 3), (0, 0)]"
1810,E,sus4,none,"[(0, 4), (10, 2), (9, 1), (9, 1), (-1, -1), (0, 0)]"
1811,E,sus4,none,"[(-1, -1), (10, 4), (9, 3), (9, 3), (7, 1), (-1, -1)]"
1812,E,sus4,none,"[(0, 0), (0, 0), (2, 3), (2, 2), (-1, -1), (-1, -1)]"
1813,E,sus4,none,"[(-1, -1), (0, 0), (-1, -1), (-1, -1), (0, 0), (0, 0)]"
1814,E,sus4,none,"[(0, 0), (0, 0), (-1, -1), (-1, -1), (0, 0), (0, 0)]"
1815,E,6/9,none,"[(2, 4), (2, 3), (1, 1), (2, 2), (-1, -1), (0, 0)]"
1816,E,6/9,none,"[(7, 4), (7, 3), (6, 1), (6, 1), (7, 2), (0, 0)]"
1817,E,6/9,none,"[(0, 3), (0, 2), (11, 1), (11, 1), (11, 1), (0, 0)]"
1818,F,9(#5),none,"[(9, 4), (8, 2), (8, 2), (7, 1), (-1, -1), (-1, -1)]"
1819,F,13,none,"[(3, 4), (3, 3), (2, 2), (1, 1), (-1, -1), (1, 1)]"
1820,F,13,none,"[(10, 4), (8, 3), (8, 3), (7, 1), (8, 2), (-1, -1)]"
1821,F,13,none,"[(10, 1), (10, 1), (0, 2), (1, 4), (-1, -1), (1, 3)]"
1822,F,13,none,"[(-1, -1), (3, 4), (2, 3), (1, 2), (-1, -1), (1, 1)]"
1823,F,13,none,"[(-1, -1), (8, 4), (7, 3), (7, 2), (6, 1), (-1, -1)]"
1824,F,13,none,"[(-1, -1), (6, 2), (7, 4), (7, 3), (6, 1), (-1, -1)]"
1825,F,13,none,"[(10, 4), (8, 3), (8, 3), (7, 1), (-1, -1), (-1, -1)]"
1826,F,7(#9),none,"[(4, 4), (1, 1), (2, 2), (1, 1), (3, 3), (1, 1)]"
1827,F,7(#9),none,"[(4, 4), (4, 3), (2, 1), (3, 2), (-1, -1), (-1, -1)]"
1828,F,7(#9),none,"[(-1, -1), (9, 4), (8, 3), (7, 1), (8, 2), (-1, -1)]"
1829,F,7(#9),none,"[(8, 3), (9, 4), (8, 2), (7, 1), (-1, -1), (-1, -1)]"
1830,F,9,none,"[(1, 4), (1, 3), (0, 0), (1, 2), (0, 0), (1, 1)]"
1831,F,9,none,"[(3, 1), (4, 2), (5, 3), (3, 1), (-1, -1), (-1, -1)]"
1832,F,9,none,"[(-1, -1), (8, 4), (8, 3), (7, 1), (8, 2), (-1, -1)]"
1833,F,9,none,"[(8, 3), (8, 3), (8, 3), (7, 1), (8, 2), (-1, -1)]"
1834,F,9,none,"[(8, 3), (8, 3), (8, 3), (7, 1), (-1, -1), (8, 2)]"
1835,F,9,none,"[(-1, -1), (8, 4), (8, 3), (7, 1), (-1, -1), (8, 2)]"
1836,F,maj13,none,"[(-1, -1), (3, 4), (2, 3), (2, 2), (-1, -1), (1, 1)]"
1837,F,maj13,none,"[(10, 4), (8, 1), (9, 2), (10, 3), (8, 1), (-1, -1)]"
1838,F,7,none,"[(1, 1), (4, 4), (2, 2), (1, 1), (3, 3), (1, 1)]"
1839,F,7,none,"[(-1, -1), (6, 1), (8, 4), (7, 2), (8, 3), (-1, -1)]"
1840,F,7,none,"[(8, 1), (10, 4), (8, 1), (10, 3), (8, 1), (-1, -1)]"
1841,F,7,none,"[(-1, -1), (-1, -1), (2, 3), (1, 2), (-1, -1), (1, 1)]"
1842,F,7,none,"[(1, 1), (1, 1), (2, 2), (1, 1), (3, 3), (1, 1)]"
1843,F,7,none,"[(1, 1), (4, 4), (2, 2), (3, 3), (-1, -1), (-1, -1)]"
1844,F,7,none,"[(5, 3), (4, 1), (5, 2), (-1, -1), (-1, -1), (-1, -1)]"
1845,F,7,none,"[(-1, -1), (-1, -1), (8, 3), (7, 1), (8, 2), (-1, -1)]"
1846,F,7,none,"[(8, 4), (-1, -1), (8, 3), (7, 1), (8, 2), (-1, -1)]"
1847,F,7,none,"[(-1, -1), (-1, -1), (8, 1), (10, 3), (8, 1), (-1, -1)]"
1848,F,7,none,"[(5, 4), (4, 2), (5, 3), (3, 1), (-1, -1), (-1, -1)]"
1849,F,aug,none,"[(-1, -1), (2, 1), (2, 1), (3, 2), (4, 3), (-1, -1)]"
1850,F,aug,none,"[(-1, -1), (-1, -1), (2, 1), (3, 2), (4, 3), (5, 4)]"
1851,F,aug,none,"[(9, 1), (10, 3), (10, 2), (11, 4), (-1, -1), (-1, -1)]"
1852,F,maj,none,"[(1, 1), (1, 1), (2, 2), (3, 4), (3, 3), (1, 1)]"
1853,F,maj,none,"[(5, 1), (6, 2), (5, 1), (7, 3), (8, 4), (-1, -1)]"
1854,F,maj,none,"[(-1, -1), (10, 3), (10, 3), (10, 3), (8, 1), (-1, -1)]"
1855,F,maj,none,"[(1, 1), (1, 1), (2, 2), (3, 3), (-1, -1), (-1, -1)]"
1856,F,maj,none,"[(1, 1), (1, 1), (2, 2), (3, 4), (3, 3), (-1, -1)]"
1857,F,maj,none,"[(5, 3), (6, 4), (5, 2), (3, 1), (-1, -1), (-1, -1)]"
1858,F,maj,none,"[(-1, -1), (10, 4), (-1, -1), (-1, -1), (8, 1), (-1, -1)]"
1859,F,maj,none,"[(8, 1), (10, 4), (10, 3), (10, 2), (8, 1), (-1, -1)]"
1860,F,maj,none,"[(1, 1), (1, 1), (2, 2), (-1, -1), (-1, -1), (-1, -1)]"
1861,F,maj,none,"[(8, 1), (10, 4), (10, 3), (-1, -1), (-1, -1), (-1, -1)]"
1862,F,maj,none,"[(-1, -1), (6, 4), (5, 3), (3, 1), (-1, -1), (5, 2)]"
1863,F,maj,none,"[(-1, -1), (1, 1), (2, 2), (3, 3), (-1, -1), (-1, -1)]"
1864,F,maj,none,"[(-1, -1), (10, 1), (10, 1), (10, 1), (0, 3), (-1, -1)]"
1865,F,maj,none,"[(-1, -1), (6, 2), (5, 1), (7, 3), (-1, -1), (-1, -1)]"
1866,F,maj,none,"[(-1, -1), (-1, -1), (2, 2), (3, 4), (3, 3), (1, 1)]"
1867,F,maj,none,"[(5, 2), (6, 3), (5, 1), (-1, -1), (-1, -1), (-1, -1)]"
1868,F,11,none,"[(3, 1), (4, 2), (3, 1), (3, 1), (-1, -1), (-1, -1)]"
1869,F,11,none,"[(8, 1), (8, 1), (8, 1), (8, 1), (8, 1), (-1, -1)]"
1870,F,11,none,"[(11, 1), (11, 1), (0, 2), (1, 4), (-1, -1), (1, 3)]"
1871,F,maj9,none,"[(0, 0), (1, 2), (0, 0), (3, 4), (0, 0), (1, 1)]"
1872,F,maj9,none,"[(5, 1), (5, 1), (5, 1), (5, 1), (8, 4), (-1, -1)]"
1873,F,maj9,none,"[(-1, -1), (8, 3), (9, 4), (7, 1), (8, 2), (-1, -1)]"
1874,F,maj9,none,"[(0, 0), (6, 1), (0, 0), (7, 2), (8, 3), (-1, -1)]"
1875,F,maj9,none,"[(0, 0), (1, 1), (0, 0), (3, 3), (3, 3), (-1, -1)]"
1876,F,sus2,none,"[(8, 1), (8, 1), (10, 4), (10, 3), (8, 1), (-1, -1)]"
1877,F,sus2,none,"[(-1, -1), (-1, -1), (0, 0), (3, 4), (3, 3), (1, 1)]"
1878,F,sus2,none,"[(1, 1), (1, 1), (0, 0), (3, 4), (3, 3), (-1, -1)]"
1879,F,m11,none,"[(-1, -1), (11, 1), (1, 4), (1, 3), (-1, -1), (1, 2)]"
1880,F,m11,none,"[(8, 1), (9, 2), (8, 1), (8, 1), (8, 1), (-1, -1)]"
1881,F,m11,none,"[(6, 1), (8, 4), (8, 3), (6, 1), (8, 2), (-1, -1)]"
1882,F,m11,none,"[(3, 1), (4, 2), (3, 1), (6, 4), (3, 1), (-1, -1)]"
1883,F,m11,none,"[(6, 4), (4, 2), (5, 3), (3, 1), (-1, -1), (-1, -1)]"
1884,F,m11,none,"[(6, 1), (6, 1), (8, 3), (6, 1), (8, 2), (-1, -1)]"
1885,F,add9,none,"[(-1, -1), (10, 4), (0, 0), (-1, -1), (8, 1), (-1, -1)]"
1886,F,add9,none,"[(1, 1), (1, 1), (0, 0), (3, 4), (3, 3), (-1, -1)]"
1887,F,add9,none,"[(3, 4), (1, 1), (2, 2), (3, 3), (-1, -1), (-1, -1)]"
1888,F,m,none,"[(1, 1), (1, 1), (1, 1), (3, 4), (3, 3), (1, 1)]"
1889,F,m,none,"[(4, 2), (6, 4), (5, 3), (3, 1), (-1, -1), (-1, -1)]"
1890,F,m,none,"[(8, 1), (9, 2), (10, 4), (10, 3), (8, 1), (-1, -1)]"
1891,F,m,none,"[(1, 1), (1, 1), (1, 1), (3, 3), (-1, -1), (-1, -1)]"
1892,F,m,none,"[(1, 1), (1, 1), (1, 1), (3, 4), (3, 3), (-1, -1)]"
1893,F,m,none,"[(8, 1), (9, 2), (10, 3), (-1, -1), (-1, -1), (-1, -1)]"
1894,F,m,none,"[(-1, -1), (6, 3), (5, 1), (6, 2), (8, 4), (-1, -1)]"
1895,F,m,none,"[(-1, -1), (-1, -1), (10, 1), (10, 1), (11, 2), (1, 4)]"
1896,F,m,none,"[(4, 1), (6, 3), (5, 2), (-1, -1), (-1, -1), (-1, -1)]"
1897,F,m7,none,"[(1, 1), (4, 4), (1, 1), (1, 1), (3, 3), (1, 1)]"
1898,F,m7,none,"[(4, 3), (4, 2), (5, 4), (3, 1), (-1, -1), (-1, -1)]"
1899,F,m7,none,"[(8, 1), (9, 2), (8, 1), (10, 3), (8, 1), (-1, -1)]"
1900,F,m7,none,"[(-1, -1), (1, 3), (1, 3), (1, 3), (-1, -1), (1, 2)]"
1901,F,m7,none,"[(-1, -1), (-1, -1), (1, 3), (1, 3), (-1, -1), (1, 2)]"
1902,F,m7,none,"[(-1, -1), (9, 4), (8, 3), (6, 1), (8, 2), (-1, -1)]"
1903,F,m7,none,"[(-1, -1), (-1, -1), (8, 3), (6, 1), (8, 2), (-1, -1)]"
1904,F,m7,none,"[(-1, -1), (9, 3), (8, 2), (-1, -1), (8, 1), (-1, -1)]"
1905,F,dim,none,"[(-1, -1), (-1, -1), (-1, -1), (-1, -1), (11, 1), (1, 3)]"
1906,F,6,none,"[(1, 1), (3, 4), (2, 2), (3, 3), (-1, -1), (1, 1)]"
1907,F,6,none,"[(-1, -1), (6, 1), (7, 3), (7, 2), (8, 4), (-1, -1)]"
1908,F,6,none,"[(10, 3), (10, 3), (10, 3), (10, 3), (8, 1), (-1, -1)]"
1909,F,6,none,"[(1, 1), (3, 4), (2, 2), (3, 3), (-1, -1), (-1, -1)]"
1910,F,6,none,"[(-1, -1), (-1, -1), (7, 1), (7, 1), (8, 2), (-1, -1)]"
1911,F,6,none,"[(10, 3), (10, 3), (10, 3), (10, 3), (-1, -1), (-1, -1)]"
1912,F,7(#5),none,"[(1, 1), (2, 3), (2, 2), (1, 1), (-1, -1), (1, 1)]"
1913,F,7(#5),none,"[(-1, -1), (6, 1), (6, 1), (7, 2), (6, 1), (-1, -1)]"
1914,F,7(#5),none,"[(9, 2), (10, 3), (8, 1), (11, 4), (8, 1), (-1, -1)]"
1915,F,7(#5),none,"[(-1, -1), (2, 4), (2, 3), (1, 2), (-1, -1), (1, 1)]"
1916,F,7sus4,none,"[(1, 1), (1, 1), (3, 4), (1, 1), (3, 3), (1, 1)]"
1917,F,7sus4,none,"[(-1, -1), (6, 1), (8, 4), (8, 3), (8, 2), (-1, -1)]"
1918,F,7sus4,none,"[(8, 1), (11, 4), (8, 1), (10, 3), (8, 1), (-1, -1)]"
1919,F,maj7,none,"[(0, 0), (1, 2), (2, 3), (3, 4), (-1, -1), (1, 1)]"
1920,F,maj7,none,"[(5, 1), (5, 1), (5, 1), (7, 3), (8, 4), (0, 0)]"
1921,F,maj7,none,"[(8, 1), (10, 4), (9, 2), (10, 3), (8, 1), (0, 0)]"
1922,F,maj7,none,"[(-1, -1), (1, 2), (2, 4), (2, 3), (-1, -1), (1, 1)]"
1923,F,maj7,none,"[(-1, -1), (10, 4), (9, 2), (10, 3), (8, 1), (-1, -1)]"
1924,F,maj7,none,"[(0, 0), (1, 1), (2, 2), (3, 4), (3, 3), (1, 1)]"
1925,F,maj7,none,"[(0, 3), (10, 1), (10, 1), (10, 1), (-1, -1), (-1, -1)]"
1926,F,maj7,none,"[(0, 0), (1, 1), (2, 2), (-1, -1), (-1, -1), (-1, -1)]"
1927,F,maj7,none,"[(0, 0), (1, 1), (2, 2), (3, 3), (-1, -1), (-1, -1)]"
1928,F,maj7,none,"[(-1, -1), (-1, -1), (9, 2), (10, 3), (8, 1), (-1, -1)]"
1929,F,maj7,none,"[(-1, -1), (-1, -1), (2, 4), (2, 3), (-1, -1), (1, 1)]"
1930,F,maj7,none,"[(8, 1), (10, 4), (9, 2), (10, 3), (8, 1), (-1, -1)]"
1931,F,maj7,none,"[(0, 0), (1, 1), (2, 2), (3, 4), (3, 3), (-1, -1)]"
1932,F,maj7,none,"[(5, 4), (5, 4), (5, 4), (3, 1), (3, 1), (-1, -1)]"
1933,F,maj7,none,"[(-1, -1), (10, 4), (9, 3), (7, 1), (8, 2), (-1, -1)]"
1934,F,5,none,"[(-1, -1), (-1, -1), (-1, -1), (-1, -1), (3, 3), (1, 1)]"
1935,F,5,none,"[(-1, -1), (-1, -1), (10, 4), (10, 3), (8, 1), (-1, -1)]"
1936,F,5,none,"[(-1, -1), (-1, -1), (-1, -1), (3, 4), (3, 3), (1, 1)]"
1937,F,5,none,"[(8, 3), (6, 1), (-1, -1), (-1, -1), (-1, -1), (-1, -1)]"
1938,F,5,none,"[(-1, -1), (-1, -1), (-1, -1), (10, 3), (8, 1), (-1, -1)]"
1939,F,5,none,"[(-1, -1), (-1, -1), (-1, -1), (3, 1), (3, 1), (-1, -1)]"
1940,F,5,none,"[(-1, -1), (6, 4), (5, 3), (3, 1), (-1, -1), (-1, -1)]"
